priority,score,company_name,phone,phone_normalized,website,facebook,source,signals
A,5,ოცნების სახლი,+995593413110,+995593413110,https://www.dhouse.ge/,,bia.ge,website_live; 2_phones; has_mobile
A,5,ფაივ პოინტს,+995595150500,+995595150500,http://www.fivepoints.ge/,,bia.ge,website_live; 2_phones; has_mobile
A,5,ფაივ პოინტს,+995599915050,+995599915050,http://www.fivepoints.ge/,,bia.ge,website_live; 2_phones; has_mobile
A,5,ფერი,+995322528871,+995322528871,http://www.peri.ge/,,bia.ge,website_live; 2_phones; has_landline
A,5,ფერი,+995322532247,+995322532247,http://www.peri.ge/,,bia.ge,website_live; 2_phones; has_landline
A,5,არქთრეიდი,+995322207400,+995322207400,http://www.archtrade.ge/,,bia.ge,website_live; 2_phones; has_landline
A,5,არქთრეიდი,+995322207401,+995322207401,http://www.archtrade.ge/,,bia.ge,website_live; 2_phones; has_landline
A,5,ემ.ბი.ჯი.,+995592727220,+995592727220,https://www.mbg.ge/,,bia.ge,website_live; 4_phones; has_mobile
A,5,ემ.ბი.ჯი.,+995592727247,+995592727247,https://www.mbg.ge/,,bia.ge,website_live; 4_phones; has_mobile
A,5,ემ.ბი.ჯი.,+995592727200,+995592727200,https://www.mbg.ge/,,bia.ge,website_live; 4_phones; has_mobile
A,5,ემ.ბი.ჯი.,+995592727293,+995592727293,https://www.mbg.ge/,,bia.ge,website_live; 4_phones; has_mobile
A,5,ნიუ თაიმ,+995571702020,+995571702020,http://www.ntime.ge/,,bia.ge,website_live; 3_phones; has_mobile
A,5,ნიუ თაიმ,+995571706060,+995571706060,http://www.ntime.ge/,,bia.ge,website_live; 3_phones; has_mobile
A,5,ნიუ თაიმ,+995577187171,+995577187171,http://www.ntime.ge/,,bia.ge,website_live; 3_phones; has_mobile
A,5,ოდა,+995511777222,+995511777222,https://www.odahome.ge/,,bia.ge,website_live; 3_phones; has_mobile
A,5,ოდა,+995551901157,+995551901157,https://www.odahome.ge/,,bia.ge,website_live; 3_phones; has_mobile
A,5,ოდა,+995593314963,+995593314963,https://www.odahome.ge/,,bia.ge,website_live; 3_phones; has_mobile
A,5,საამშენებლო კომპანია ოდი,+995599240330,+995599240330,http://www.odi.ge/,,bia.ge,website_live; 2_phones; has_mobile
A,5,საამშენებლო კომპანია ოდი,+995598115551,+995598115551,http://www.odi.ge/,,bia.ge,website_live; 2_phones; has_mobile
A,5,სპეცჰიდრომშენი,+995322658372,+995322658372,http://www.shm.ge/,,bia.ge,website_live; 4_phones; has_landline
A,5,სპეცჰიდრომშენი,+995322658373,+995322658373,http://www.shm.ge/,,bia.ge,website_live; 4_phones; has_landline
A,5,სპეცჰიდრომშენი,+995322658377,+995322658377,http://www.shm.ge/,,bia.ge,website_live; 4_phones; has_landline
A,5,სპეცჰიდრომშენი,+995322658374,+995322658374,http://www.shm.ge/,,bia.ge,website_live; 4_phones; has_landline
A,5,ჰორიზონს ჯგუფი,+995557030000,+995557030000,https://linktr.ee/horizonbatumi,,bia.ge,website_live; 2_phones; has_mobile
A,5,ჰორიზონს ჯგუფი,+995557020000,+995557020000,https://linktr.ee/horizonbatumi,,bia.ge,website_live; 2_phones; has_mobile
A,5,ბაგრატიონი რეზიდენსი,+995598932727,+995598932727,https://bagrationiresidence.ge/,,bia.ge,website_live; 2_phones; has_mobile
A,5,ბაგრატიონი რეზიდენსი,+995598942727,+995598942727,https://bagrationiresidence.ge/,,bia.ge,website_live; 2_phones; has_mobile
A,5,მართე უსაფრთხოდ,+995598725530,+995598725530,http://www.marteusafrtxod.ge/,,bia.ge,website_live; 2_phones; has_mobile
A,5,მართე უსაფრთხოდ,+995551185530,+995551185530,http://www.marteusafrtxod.ge/,,bia.ge,website_live; 2_phones; has_mobile
A,5,Hualing International Special Economic Zone,+995322780023,+995322780023,http://www.hotelspreference.ge/,,bia.ge,website_live; 3_phones; has_landline
A,5,Hualing International Special Economic Zone,+995322505025,+995322505025,http://www.hotelspreference.ge/,,bia.ge,website_live; 3_phones; has_landline
A,5,Hualing International Special Economic Zone,+995322973297,+995322973297,http://www.hotelspreference.ge/,,bia.ge,website_live; 3_phones; has_landline
A,5,ბინარეა,+995500052588,+995500052588,https://binarea.ge/,,bia.ge,website_live; 2_phones; has_mobile
A,5,ბინარეა,+995500053130,+995500053130,https://binarea.ge/,,bia.ge,website_live; 2_phones; has_mobile
A,5,პლატინუმ ვაზისუბანი,+995558444484,+995558444484,http://www.platinum.ge/,,bia.ge,website_live; 2_phones; has_mobile
A,5,პლატინუმ ვაზისუბანი,+995557663456,+995557663456,http://www.platinum.ge/,,bia.ge,website_live; 2_phones; has_mobile
A,5,მაზა,+995579570000,+995579570000,https://www.maza.ge/,,bia.ge,website_live; 2_phones; has_mobile
A,5,მაზა,+995597570000,+995597570000,https://www.maza.ge/,,bia.ge,website_live; 2_phones; has_mobile
A,5,სეუ გრუპ დეველოპმენტ კომპანი,+995596700007,+995596700007,http://www.seudevelopment.ge/,,bia.ge,website_live; 2_phones; has_mobile
A,5,სეუ გრუპ დეველოპმენტ კომპანი,+995596707070,+995596707070,http://www.seudevelopment.ge/,,bia.ge,website_live; 2_phones; has_mobile
A,5,რეკან გრუპ ჯორჯია,+995555098098,+995555098098,http://www.batumiview.com/,,bia.ge,website_live; 2_phones; has_mobile
A,5,რეკან გრუპ ჯორჯია,+995555097097,+995555097097,http://www.batumiview.com/,,bia.ge,website_live; 2_phones; has_mobile
A,5,სანრაიზ დეველოპმენტი,+995591039999,+995591039999,https://batumisunriseresidence.ge/,,bia.ge,website_live; 2_phones; has_mobile
A,5,სანრაიზ დეველოპმენტი,+995598039999,+995598039999,https://batumisunriseresidence.ge/,,bia.ge,website_live; 2_phones; has_mobile
A,5,ატლანტ,+995571104040,+995571104040,https://atlanti.ge/,,bia.ge,website_live; 2_phones; has_mobile
A,5,ატლანტ,+995574071010,+995574071010,https://atlanti.ge/,,bia.ge,website_live; 2_phones; has_mobile
A,5,მარდიჰაუსი,+995422274741,+995422274741,http://www.mardihouse.ge/,,bia.ge,website_live; 2_phones; has_landline
A,5,მარდიჰაუსი,+995422276038,+995422276038,http://www.mardihouse.ge/,,bia.ge,website_live; 2_phones; has_landline
A,5,დეველოპმენტ გრუპი,(579) 777 866,+995579777866,,https://www.facebook.com/დეველოპმენტ-გრუპი-Development-Group-1273751229323794,yell.ge,has_facebook; fb_posted_2yrs; fb_6605_likes; 2_phones; has_mobile
A,5,დეველოპმენტ გრუპი,(557) 005 005,+995557005005,,https://www.facebook.com/დეველოპმენტ-გრუპი-Development-Group-1273751229323794,yell.ge,has_facebook; fb_posted_2yrs; fb_6605_likes; 2_phones; has_mobile
A,5,გლობალ სერვისი,(558) 76 74 01,+995558767401,,,yell.ge,multi_source; 4_phones; has_mobile; has_landline
A,5,გლობალ სერვისი,(577) 10 10 05,+995577101005,,,yell.ge,multi_source; 4_phones; has_mobile; has_landline
A,5,გლობალ სერვისი,+995322920790,+995322920790,,,bia.ge,multi_source; 4_phones; has_mobile; has_landline
A,5,გლობალ სერვისი,+995322920780,+995322920780,,,bia.ge,multi_source; 4_phones; has_mobile; has_landline
B,4,ვიკონ გრუპი,+995 551 55 55 11,+995551555511,https://vikon.ge,,yell.ge,website_live; has_mobile
B,4,მეტტა,032 2 880 440,+995322880440,http://www.metta.ge,,yell.ge,website_live; has_landline
B,4,სამშენებლო კომპანია მეგობრობა,(032) 262 21 22,+995322622122,http://www.megobroba.ge,,yell.ge,website_live; has_landline
B,4,სამშენებლო დეველოპერული კომპანია აისი,(599) 56 83 73,+995599568373,http://www.aisigroup.ge,,yell.ge,website_live; has_mobile
B,4,ურბანა,(557) 55 77 55,+995557557755,http://www.urbana.ge,,yell.ge,website_live; has_mobile
B,4,შპს ჯითიბი,032 2 421 481,+995322421481,https://gtbgroup.ge,,yell.ge,website_live; has_landline
B,4,კაიზენ კონსტრაქშენ ჯორჯია,+995 511 748 748,+995511748748,https://www.kcg.ge,,yell.ge,website_live; has_mobile
B,4,ანაგი,2 24 12 11,+995322241211,http://www.anagi.ge,,yell.ge,website_live; has_landline
B,4,სამშენებლო კომპანია ერთი,(595) 48 48 48,+995595484848,https://www.shpunt.ge,,yell.ge,website_live; has_mobile
B,4,ბლოქსი,205 07 07,+995322050707,http://www.blox.ge,,yell.ge,website_live; has_landline
B,4,სითი epc,(577) 35 12 11,+995577351211,https://city-epc.com,,yell.ge,website_live; has_mobile
B,4,ფარენჰაიტი,(551) 29 52 00,+995551295200,https://pvcfarda.ge/index.html,,yell.ge,website_live; has_mobile
B,4,ევორდ,(568) 55 78 00,+995568557800,http://www.award.ge,,yell.ge,website_live; has_mobile
B,4,ბი ქეი ქონსთრაქშენ,299 44 11,+995322994411,http://www.bkc.ge,,yell.ge,website_live; has_landline
B,4,ჩვენი სახლი,(558) 54 86 13,+995558548613,https://www.2e2.club,,yell.ge,website_live; has_mobile
B,4,მედმშენი,(577) 15 14 95,+995577151495,http://www.medmsheni.ge,,yell.ge,website_live; has_mobile
B,4,ჰაბმშენი,(595) 500 065,+995595500065,https://www.hubmsheni.com,,yell.ge,website_live; has_mobile
B,4,ახალი თბილისი,210 30 00,+995322103000,http://www.akhalitbilisi.ge,,yell.ge,website_live; has_landline
B,4,ტედა ლუქსი,(555) 93 83 91,+995555938391,https://tdl.ge,,yell.ge,website_live; has_mobile
B,4,სონნეთ ქონსთრაქშენ,(595) 30 20 05,+995595302005,http://www.sonnet.ge,,yell.ge,website_live; has_mobile
B,4,კომლფორტი,(596) 04 60 60,+995596046060,https://comlforti.ge,,yell.ge,website_live; has_mobile
B,4,ხომერიკი და კომპანია,(599) 27 08 34,+995599270834,https://wa.me/995599270834,,yell.ge,website_live; has_mobile
B,4,რუფლაინ,(599) 26 90 10,+995599269010,https://www.roofline.ge,,yell.ge,website_live; has_mobile
B,4,ნიკოლმანი,(599) 44 64 64,+995599446464,https://nikolman.com,,yell.ge,website_live; has_mobile
B,4,ჯეოინჟინირინგი,(599) 53 00 83,+995599530083,http://www.geoengineering.ge,,yell.ge,website_live; has_mobile
B,4,გეოარტქონსთრაქშენი,(555) 90 13 65,+995555901365,https://geoartconstruction.ge,,yell.ge,website_live; has_mobile
B,4,ელიტჰოუმი,+995 511 72 70 15,+995511727015,https://www.elitehome.ge,,yell.ge,website_live; has_mobile
B,4,სიემსი - სამშენებლო მენეჯმენტი და კონსალტინგი,224 07 17,+995322240717,http://www.cmc.ge,,yell.ge,website_live; has_landline
B,4,ალფა-ტექს ქონსთრაქშენი,(598) 943 943,+995598943943,https://www.alfatexx.ge,,yell.ge,website_live; has_mobile
B,4,ბიმ კუბ ქონსალთინგი,(591) 00 60 01,+995591006001,http://www.bim.ge,,yell.ge,website_live; has_mobile
B,4,BD Property,+995322202323,+995322202323,http://www.tbilisigardens.ge/,,bia.ge,website_live; has_landline
B,4,ართვინ ჯორჯია,+995598831212,+995598831212,http://www.artwin.ge/,,bia.ge,website_live; has_mobile
B,4,არკონ,+995599274727,+995599274727,http://www.arcon.ge/,,bia.ge,website_live; has_mobile
B,4,გრანდე ჯგუფი,+995595909999,+995595909999,https://www.grandegroup.ge/,,bia.ge,website_live; has_mobile
B,4,ზემინ ტექნოლოჟისი ულუსლარარასის საქართველოს ფილიალი,+995577548788,+995577548788,http://www.zetas.com.tr/,,bia.ge,website_live; has_mobile
B,4,ზიმო,+995551239779,+995551239779,http://www.zimo.ge/,,bia.ge,website_live; has_mobile
B,4,თიდი კონსტრაქშენ,+995591772255,+995591772255,https://tdconstruction.ge/,,bia.ge,website_live; has_mobile
B,4,თი-ისთეითი,+995593939093,+995593939093,https://testate.ge/,,bia.ge,website_live; has_mobile
B,4,იდეა დეველოპმენტ,+995598229922,+995598229922,https://www.ideadevelopment.ge/,,bia.ge,website_live; has_mobile
B,4,კომპანია ჯაოკენი,+995322699697,+995322699697,http://www.jaokeni.ge/,,bia.ge,website_live; has_landline
B,4,ლიტ ჯეო ინვესტი,+995577540059,+995577540059,http://www.litgeoinvest.ge/,,bia.ge,website_live; has_mobile
B,4,პარვუს ქონსთრაქშენი,+995595037000,+995595037000,https://www.parvus.ge/,,bia.ge,website_live; has_mobile
B,4,სონნეთ ქონსთრაქშენ+,+995591220707,+995591220707,https://sonnet.ge/,,bia.ge,website_live; has_mobile
B,4,სურვეიორ,+995514006464,+995514006464,http://www.surveyor.ge/,,bia.ge,website_live; has_mobile
B,4,ტერასა გრუპი,+995322044044,+995322044044,http://www.terrassagroup.ge/,,bia.ge,website_live; has_landline
B,4,ტესენ ქონსთრაქშენი,+995511111771,+995511111771,https://tesengroup.com/,,bia.ge,website_live; has_mobile
B,4,ტიბინი დეველოპმენტი,+995568408080,+995568408080,http://www.tbn.ge/,,bia.ge,website_live; has_mobile
B,4,ალიანსი თბილისი,+995322250000,+995322250000,http://www.alliancegroup.ge/,,bia.ge,website_live; has_landline
B,4,ბათთაუერსი,+995514769191,+995514769191,http://www.battowers.ge/,,bia.ge,website_live; has_mobile
B,4,ბალავარი პროპერთის,+995595926868,+995595926868,http://www.balavari.ge/,,bia.ge,website_live; has_mobile
B,4,ბანი 2007,+995557557551,+995557557551,http://banigroup.ge/,,bia.ge,website_live; has_mobile
B,4,დოპელმაიერ საუს კაუკაზუს,+995322252505,+995322252505,https://www.doppelmayr.com/,,bia.ge,website_live; has_landline
